author,comment,likes,published_at
@Andin1995-g2g,"Terlalu banyak dan kompleks malah nggak di baca. UU perampasan aset koruptor dan transparansi gaji pejabat publik saja sudah cukup !! Itu jerome buka usaha les , gosip ya gurunya  cuma  kontrak dan dibawah UMR?",3,2025-09-02T06:01:34Z
@Siswanto-hr4ee,"ANGGOTA DPR KETIKA BEKERJA WAJIB MENGGUNAKAN SERAGAM YG DISEDIAKAN PEMERINTAH, BUKAN MENGGUNKN BAJU PRIBADI UNTUK MENGHINDARI GAYA FLEXING DAN MENGHINDARI SALING BERLOMBA BERGAYA HIDUP MEWAH, TULIS DI SERGAMNYA DENGAN TULISAN ""WAKIL RAKYAT"". YG SETUJU LIKE..",13,2025-09-02T05:59:45Z
@AjiSaka-v4s,uu perampasan aset koruptor paling utamakan. Fungsi TNI harus turun d kejaksaan. Klau kepolisian banyak masalah.,3,2025-09-02T05:40:00Z
@yudhoprabowo7852,"Klo ga dibuktikan
Pasti rame lg",3,2025-09-02T05:27:59Z
@nusantarajaya-e8o,"Baru 1 Profesional Salsa yang Komen 1 Jajaran Pemerintah Indonesia udah Kocar Kacir jangan Nunggu Ribuan Salsa ikut bergerak Bos , Orang Indonesia 80 % harus di Pimpin Profesional baru Maju kalo di Pimpin Poli Tikus sampai Kiamat gak bakal Maju Bos.",6,2025-09-02T05:22:22Z
@zeroezpratama7847,Setuju untuk menegakkan Peran TNI yang ingin mengambil alih fungsi Polri contoh menjaga Kejaksaan !!,2,2025-09-02T05:10:01Z
@handayani4031,Tolong tambahkan setiap polisi wajib pakai kamera di dada spt polisi di as,6,2025-09-02T04:47:58Z
@FamieRazcall,beda banget ya publik yang nilai rata2 nya 8-9 pas sekolah nyusun gitu cmn 3 jam.. DPR yg nilai rata2nya 6 butuh hampir puluhan tahun buat berfikir..,25,2025-09-02T04:42:10Z
@NoirKuro-b8d,"lah berarti influencer"" yg laen ini buzzer smua apa gmna...??? kok cuma mereka"" yg gk smpe 10 ini yg berani bersuara..??",1,2025-09-02T04:35:46Z
@RineJanarti,Rakyat mendukung demo mahasiswa dan elemen masyarakat,9,2025-09-02T04:34:42Z
@ariazhari3419,"Demonstran yg terlibat anarkis dan penjarahan, tetap harus di hukum,,terutama propokator nya,,",2,2025-09-02T04:05:36Z
@ilhamnobrian6286,Gak yakin w pemerintah skrng bisa nyelesain tuntutan itu dengan dealiine. Terbiasa kerja planga plongo di gedung dpr.,2,2025-09-02T04:05:05Z
@Simpananpejabatindonesia,Aku br baca tuntutan itu... Tuntutan yg sgt wajar... Tp knp sulit dipenuhi???,4,2025-09-02T04:03:15Z
@AtangAtang-ms6gd,Segera sahkan RUU penyitaan aset koruptor,7,2025-09-02T03:56:21Z
@undeadlky,Banyak buzzer yang komen disini😂,4,2025-09-02T03:52:39Z
@Endless-j2f,Wajib pemerintah mematuhi tuntutan rakyat Indonesia ini.. agar Indonesia aman dan damai.,5,2025-09-02T03:42:44Z
@bayudipo4664,"Prestasi buat negara blm ada apalagi buat rakyat, seakan2 mewakili rakyat. Yg benar itu tuntutan dari mahasiswa sama perwakilan buruh, bukan influencer2 yg jelas2 ga hidup dgn kondisi sulit.",2,2025-09-02T03:39:37Z
@Buki_Reborn,Ini tuntutan kepentingan siapa ....,1,2025-09-02T03:39:25Z
@ianpoenya4072,"Bikin baliho yang besar dan peemanen..pasang didepan pagar DPR dan Mabes Polri, dilarang dicopot tanpa persetujuan rakyat. Agar kedua instansi tersebut ingat apa yg diminta rakyat",3,2025-09-02T03:38:19Z
@psychopathichomosapien,TNI kembali ke barak!,0,2025-09-02T03:28:15Z
@stopsubsidi6528,"Kembali ke 12 tuntutan rakyat dong. Hapuskan segera semua tunjangan DPR/DPRD, UU perampasa aset segera, dll.",20,2025-09-02T03:15:53Z
@cicui-12,"Masalah TNi, itu tuntutan anak wabah😂😂",2,2025-09-02T03:10:50Z
@baygath87,RUU Perampasan aset nya mana,0,2025-09-03T05:33:08Z
@MIALHudaKhomsunMaarif,"kenapa hanya guru yang masuk tuntutan 17+8? guru sudah dapat tunjangan dari pemerintah tinggal disesuaikan saja, sedangkan operator satuan pendidikan? mengurus data siang malam, gaji sama minimnya dengan honorer, tunjangan insentif tidak terjaring karena cuma buat pendidik apalagi masuk sertifikasi. Seharusnya mereka yang bekerja di dunia pendidikan dijamin haknya untuk dapat memenuhi kebutuhan untuk hidup, elemen di satuan pendidikan bukan hanya guru",0,2025-09-03T02:49:00Z
@Hilangtimbul.,+1=Jangka suka bagi-bagi jabatan,0,2025-09-02T18:32:25Z
@david_lukas_leithenu,Kok ga ada ruu perampasan aset dan hukum mati koruptor yak??☺️,1,2025-09-02T18:05:28Z
@tvonline-g1b,Perampasan asetnya mana ?!?,0,2025-09-02T17:52:24Z
@markusgunawans.t3922,"wakil rakyat jgn main sandiwara melulu dan memperkaya diri saja, ayo berubah!! pikirkan re-generasi kalian mau jd apa?🤔",0,2025-09-02T17:51:54Z
@azsazs-y8d,"gx ada yg menarik dr smua tuntutan ,itu mah cuman di permukaan ,
masalah utamanya itu koruptor 
kalo gx ada tuntutan yg berbunyi hukum mati koruptor ,itu mah sama aja cuman muter2 doang tu barang gx bakal selesai akar masalahnya",0,2025-09-02T15:52:43Z
@alfyancr5835,KERENN,0,2025-09-02T13:48:47Z
@Queenly.fashion,Kawal teroosss pokok-nya!!! Pengen tau drama manipulasi kaya gimana lagi di era-digital yang gampang banget mantau-nya. Buzzer lagi mlempem karena gaada sama sekali yang berpihak sama DPR. Influencer di bayar buzzerr pada gamau! Lupa kalo influencer juga rakyat😂,1,2025-09-02T12:16:46Z
@Bundah1234Bunda,Aamiin,0,2025-09-02T11:56:16Z
@yusuplucas-f6i,KEMENSOS SIDAK TUH BANYAK TIKUS NYA KORUPSI DIMANA MANA,0,2025-09-02T11:01:22Z
@yusuplucas-f6i,KEMENSOS SIDAK TUH BANYAK TIKUS NYA BLT DI KORUPSI,0,2025-09-02T11:00:29Z
@ridhauz,"TNI sepenuhnya kebarak kalian yakin itu, ga perlu ada kekuatan keseimbangan, Kalian itu tidak punya teknologi, kalian masih ingin politik ekonominya perbudakan dan perdagangan, diantara sesama sipil,

Jepang ga punya tentara, tapi ada polisi, tapi mereka punya modal sejarah dan teknologi loh",0,2025-09-02T10:04:19Z
@felmir05,"banyak banget permintaan gw ni KOMPAS. apakah kompas tidak mau membahas satu persatu tuntutan itu secara rinci supaya semua orang bisa paham?? ya sekarang juga sudah simpel dan mudah dimengerti si, tapi banyak banget orang yg entah kenapa sangat malas untuk belajar memahami kalimat per kalimat. banyak yg nanya kok ini ngk ada di tuntutan padahal penting?! kok itu ada padahal ngk penting?! dll, mungkin butuh salah satu dari mereka yg menyuarakan 17+8 yg bisa diundang atau gmn kek. media massa sprt ini mungkin beda dengan influencer medsos(tergantung pandangan) tapi kalau mau membahas kan bisa aja, bebas aja. kembali ke KOMPAS, ehh ini kayak ngasih bahan konten gitu hahaha, thx.",0,2025-09-02T09:55:48Z
@Rahmad-e9t,Baru tau dr mbak salsa kl anggota DPR walau cuma kerja 5 THN tp dpt pensiunan sampai mati,0,2025-09-02T09:37:15Z
@JakaSembung-v2o,"DPR RI TDK AKAN BUBAR, DPR RI TDK AKAN ADA LAGI TUNJANGAN, DPR RI TDK AKAN ADA LAGI UANG PENSIUN,DPR RI TIDAK AKAN ADA LAGI MENIKMATI FASILITAS LAENYA, DPR RI AKAN MENSAHKAN UUD PERAMPASAN ASET😂😂😂😂😂😂😂ITU SEMUA TIDAK AKAN TERWUJUD SEBAB INDONESIA DI KUASAI OLEH PARA PARTAI POLITIK😂😂😂😂😂SEBAB DPR RI ADALAN TANGGA ATAU JALAN BAGI PARA PARTAI POLITIK MEMPEROLEH KEKAYAAN DAN KEKUASAAN😂😂😂",0,2025-09-02T09:33:11Z
@niatheone-t9l,Pertama ❤,0,2025-09-02T09:27:55Z
@MachoSyah,Rakyat menuntut Hukuma  n Mati untuk Koruptor..segera bikin RUU nya..Rakyat Sudah Muak..Korupsi diMana2,0,2025-09-02T18:38:21Z
@SHOLEHABDULBAQI,"ga ada yg menarik dr smua tuntutan ,itu mah cuman di permukaan ,SAHKAN RUU PERAMPASAN ASET JUGA DONG
masalah utamanya itu koruptor
kalo gx ada tuntutan yg berbunyi hukum mati koruptor ,itu mah sama aja cuman muter2 doang tu barang gx bakal selesai akar masalahnya",0,2025-09-02T18:08:13Z
@VioPonsel-y2w,"Mantap agar pejabat tak seenak nya sendiri, rakyat miskin karna koruptor.",0,2025-09-02T15:20:15Z
@lestidamayanasitompul,Undang undang perampasan harta hasil korupsi harus disita semua pajak turunkan supaya barangbarang turun harga krna jikalau pengusaha dipajak terlalu besar maka barang bisnisnya pasti dinaikkan demi menjaga keutuhan usahanya turunkan harga simbako terutama harga beras.,0,2025-09-02T12:31:13Z
@didiss8555,upppp gannnnnn,0,2025-09-02T08:18:49Z
@teguhsudaryanto8720,Maaf ketua Dpr menemui para pendemo mahasiswa pasti masalah selesai dan kondisi menjadi kondisif dan tak perlu adanya penerapan darurat militer di ibukota,0,2025-09-02T08:05:18Z
@dirktracy4717,"gaes gua kasitau: wording ""capolry"" apalagi ""pceat capolry"" ( ngerti maksutnya ya) sudah masuk list shadowbanned. jadi postingan atau comment lo yang ada dua kata tsb tidak akan muncul. 

MAKANYA PCAET CAPOLREE!!!!",0,2025-09-02T02:00:11Z
@SeninSelasa-k7m,"Amat.wajah2
Pendemo
Penyusup.yg
Ingin.hancur.kan.indonesia
Banyak.klompok.asing.rohingya.banglades
Imigran.yaman",0,2025-09-01T14:24:51Z
@Belajarbersama-e9l,Kepada anak anaku mahasiswa di sarankan dalam menyuarakan aspirasi mengenakan almamater universitas masing masing supaya kalau ada penyusup mudah membedakannya.selamat bejuang anak anaku.,0,2025-09-01T14:11:12Z
@ImamSb-b9s,Awas hati² ada penyusup ...yg membuat keonaran .untuk mengacaukan demo rakyat akan cacat .WASPADA ....WASPADA,0,2025-09-01T14:09:55Z
@SuliyantiKunSantoso-tk3ko,"Memang iya di luar negeri, di Asia Tenggara saja ...sudah jelas berlaku Hukuman Mati untuk Koruptor.
Apalagi jumlah nya sebesar itu,wah...",0,2025-09-01T14:09:08Z
@OlysSolichin,Sebelum tuntutan rakyat terpenuhi jngn kendor demonya bila perlu bergantian para mahasiswa per provinsi/beberapa kampus.,0,2025-09-01T14:06:08Z
@sadiaha9388,Sehat sehat ya dek,0,2025-09-01T14:05:24Z
@YangsopyanSopyan,17+8=25.  Waktunya tepat Banget ....,0,2025-09-01T14:03:52Z
@rizqiahasana34562,"Satu saja tuntutan,, bubarkan dpr mpr atau bubarkan negara ini,",0,2025-09-01T14:02:48Z
@nkri8935,"Tarik semua tni ke barak, jgn masuk Rana sipil, biar kami rakyat berhadapan dengan polisi jika kami rakyat anarkis silakan ditindak tegas, Jika polisi yang bertugas bertindak diluar SOP proses semua polisi.",0,2025-09-01T13:57:09Z
@hannysinta5541,ANGGOTA DEWAN SUKA PAMERRR HARTA...AROGANT..ANGKUH--- TENGOK DAH..MACAM APA KINERJA NYA BUAT KESEJAHTERASN MASY---- SEMUA TUNJANGAN DPR HRS DI BATALKAN..INGAT RAKYAT SUDAH SUSAH SULIT..INGAT ITU...CKP SABARRR RAKYAT INI😮😮😠😠😠😠,1,2025-09-01T13:50:29Z
@arirazabi6774,Panjang umur perjuangan❤,1,2025-09-01T13:49:14Z
@AhmadAhmad-y7y8h,Pejuang kita,1,2025-09-01T13:48:26Z
@nuriejhuliant7826,Selamat berjuang para demonstran  semoga terwujudkan aspirasi²nya....semoga selalu dlm lindungan ALLAH SWT  Aamiin🤲🤲rakyat kecil menjerit😑hidup para demonstran💪💪🇲🇨🇲🇨,0,2025-09-01T13:48:08Z
@OskarRaja-x5o,"Terus menyuarakan ketidakadilan yg di buat oleh lembaga Eksekutif, Legislatif dan Yudikatif. Fokus dan Kawal terus Tuntutan!!!! ""Jika Kamu Diam Dalam Situasi Ketidakadilan, Kamu Telah Memilih Sisi PENINDAS"".",0,2025-09-01T13:45:56Z
@waluyouyo4550,"DPR haya wakil parpol bukan rakyat
Koruptor terus terjadi di negeri ini mafia kezoliman dan oligarki",0,2025-09-01T13:44:20Z
@PakkatIndah,"LIHATLAH YG DEMO ITU. TETAP AJA DICUEKIN MAHLUK DPR !! KELAKUAN TETAP KELAKUAN.  BUBARKAN. SATU KATA..,BUBARKAN DPR !!",0,2025-09-01T13:41:39Z
@AhmadAhmad-y7y8h,Ya alloh lindungi para pejung kita ini sehat slalu semua,0,2025-09-01T13:41:01Z
@Jajang-t1p,"harus d dengar tuntutan masyarakat,jangan sampai ada demo yg lbih dahsat,smangat trus..",0,2025-09-01T13:37:45Z
@pengamatmantap8903,Wah DPR tuli!!!!! SIKAAAAT semua rumahnya!!!!!!!!!°,0,2025-09-01T13:34:52Z
@BobbyChristian-z2d,DPR ketjs untuk diri sendiri,0,2025-09-01T13:34:43Z
@Trios1227,Kalau lihat wajah mereka ini keturunan yaman,0,2025-09-01T13:34:00Z
@MunirSetiawan-t7q,Tidak usah terlalu banyak tuntutan. Satu ajaa cukup. Bubarkan DPR. Klu tdk mauu. Secepat mungkin prampasan aset d sahkan. Itu saja cukup.,0,2025-09-01T13:33:19Z
@NovelaKartikaputri,"Terus suarakan kawan sah kan uu perampasan aset,dan hukum metong para korup",0,2025-09-01T13:32:06Z
@DedesSA,semangat dek,0,2025-09-01T13:30:19Z
@fatimahfsaai2025,"jangan lupa kuga,cari juga tumah nya  si manusia gelap ,yaitu opung ruhut bindar",0,2025-09-01T13:29:03Z
@sukamtodjogja3563,Yuk darurat militer. Biar seru.,0,2025-09-01T13:28:54Z
@alexchandra5254,# MAKZULKAN WAPRES GIBRAN #,0,2025-09-01T13:24:55Z
@gandasimanjuntak5373,"😅...pendemo ngak jelas !!!
...jangan mau dihasut...
Ngomong rakyat..tapi menjarah !!!",0,2025-09-01T13:20:15Z
@jakacahyana1976,Selama UU PERAMPASAN ASET tidak disyahkan dan gaji DPR tidak dipotong maka kita demo terus. Presiden omon2 pintar pidato saja.,1,2025-09-01T13:17:07Z
@qorrydindakamila1986,"Terus aspirasikan pendapat dan tuntutan kalian. Tapi ingat, jangan sampai diadu domba.",0,2025-09-01T13:16:05Z
@adetyawarman9386,Hidup para pejuang rakyat indonesia,0,2025-09-01T13:13:54Z
@WardimanPetoalam,"KAMI CUMA MINTA RUU PERAMPASAN ASET DISAHKAN,BIAR NEGARA TIDAK GADUH TERUS MENERUS.",9,2025-09-01T13:13:14Z
@Tinadreamtheater,"Karna point point kebijakan pak parbowo waktu pidato sama sekali ga memuaskan rakyat. 
Apalgi mantan koruptor di berikan pengharagaan jijik sekali negri ini",1,2025-09-01T13:12:50Z
@erengamin4581,"Harus di dengar tuh, kalau suara rakyat gak di dengar, jangan salahkan kalau rakyat ngamuk.",11,2025-09-01T13:10:21Z
@muhammadYasin-yj1lb,"Meskipun tidak dihiraukan dan diindahkan apa yang dinginkan para rakyat yang sudah damai berorasi diluar,minimal diajak berdialog dan diajak duduk bersama lah. 😂😂😂",0,2025-09-01T13:05:33Z
@Krisna-iv6lb,"Dibuat giliran saja demonya, biar awet & tdk menguras energi",2,2025-09-01T13:05:33Z
@imanrasmudi6632,Lanjutkan 👍,0,2025-09-01T13:00:11Z
@AkoFurniturestory,"Udah se kacau ini pemerintah tidak ada bikin obat masyarakat??? Dengan ngomong akan bikin UU buat koruptor penyitaan dan hukum mati , garansi 1 bulan gituu,,itu juga demi masyarakat dan pemerintah juga intinya buat Indonesia maju semua sejahtera.aminnnn",3,2025-09-01T12:55:37Z
@hardz3333,"Banyak amat nuntut 17+8. 2 tuntutan rakyat aja sampai lebaran kuda gak bakal bisa terpenuhi. Hukum mati koruptor dan sita harta koruptor. 
Gak usah byk2 nuntut. Cukup 2 aja dah makmur rakyat indonesia.",12,2025-09-01T12:53:37Z
@OldTuwir,jgn ksh kendor 🤟 demo tiap hari sampai ada pengesahan  UU perampasan aset koruptor (dimiskinkan). 👍,4,2025-09-01T12:40:24Z
@sukamtokamto-vq2qm,UUD perampasan aset harus di golkan kalau tidak mahasiswa akan demo terus apa negara akan rusuh terus mana DPR,3,2025-09-01T12:17:45Z
@muhsholeh4962,"Selamat berjuang buat adek adek mahasiswa,aku doakan kalian sehat dan selamat 
Semoga gak ada korban jiwa,
Aku berharap tuntutan para mahasiswa di setujui,
Negri ini udah rusak parah karena DPR",1,2025-09-01T12:10:56Z
@Adiadi-iq2nf,"Rakyat minta UU perampasan aset koruptor di sahkan, mengapa DPR menolak dan menghalangi UU perampasan aset koruptor.,",13,2025-09-01T12:09:25Z
@HarryRianto-j9u6k,Jangan bubar sebelum semua pejabat dan DPR mengesahkan RUU perampasan aset para tikus2,2,2025-09-01T12:09:13Z
@HermanMobail,Rakyat butuh bukti bukan pidato,3,2025-09-01T12:06:23Z
@shezakiya607,"Turunkan pajak dan harga""turunkan asamsulpat",2,2025-09-01T12:06:22Z
@yennydubai4186,Terus saja anak2 ku cuci bersih DPR Indonesia ☝️☝️ mereka tidak perlu lagi duduk di gedung itu ☝️☝️,7,2025-09-01T12:05:52Z
@beruntungbunga,Hati2 kalo ada penyusup,3,2025-09-01T12:02:26Z
@agustinsetiyoraharti7990,Jgn 0ercaya lagi dgn janji2 hantu negara.,0,2025-09-01T11:55:27Z
@arielazido9807,"DPR = babu rakyat berlagak majikan,,, najizzzz cuihh",0,2025-09-01T11:52:48Z
@agustinsetiyoraharti7990,"Bergadang adik2ku sampai kekuasaan korup hancur , doaku slalu utk kalian pejuang bgs.",21,2025-09-01T11:52:18Z
@suharditolen7597,"Katanya DPR siap menerima pendemo, pintu gerbang saja masih tertutup, ternyata cuma omon omon",6,2025-09-01T11:43:58Z
@4ji54k4pr4yog,"Pengunjukrasa msh ttp semangat wlw respon gopermen nyaris tiada,kalaupun ada...terlambat, dg langkah yg seringkali tk tepat.😢😪🇲🇨Q",2,2025-09-01T11:43:13Z
@BogorRaya-w7k6m,Kasihan TNI - POLRI di adu domba sama masyarakat gaji Ng naik sedih sedih sabar ya pak,3,2025-09-01T11:42:57Z
@yudigembel,Hati-hati dgn provokator yg mau berbuat rusuh.. Tangkap & serahkan pada polisi. Sumbu pendek sulit bedain antara demo dan anarkis,10,2025-09-01T11:42:21Z
@BelaJesika-qf6ze,"Jangan mundur sebelum di sahkan hukuman mati para koroptor,,selamat berjuang,,",1,2025-09-01T11:36:03Z
@BelaJesika-qf6ze,"Jangan mundur sebelum di sahkan hukuman mati para koroptor,,selamat berjuang,,",17,2025-09-01T11:35:56Z
@MawarMawar-e2v,G ada org di situ dek.,0,2025-09-01T11:32:14Z
@MawarMawar-e2v,Rakyat memerintahkan dpr di bubarkan jika tak bekeja utk rakyat,8,2025-09-01T11:31:54Z
@uripbudiman,"Jgn memprofokasi demo duduk aja Dan kemah di depan dpr. Dprd sampe tuntutan di sepakati
Salam merdeka",4,2025-09-01T11:31:11Z
@BudiAsa-eo4dx,Undang undang langsung dari rakyat,0,2025-09-01T11:30:35Z
@RimayantiRimayanti-k2t,"Kalau tdk di respon serang ajalah, kita dianggap angin lalu,mungkin dgn cara kekerasan mereka baru meresponi",4,2025-09-01T11:22:29Z
@PuatPuat-q8p,👍,0,2025-09-03T06:02:25Z
@penyembahLemper230,Lama-kelamaan jadi pada narsistik semua,0,2025-09-03T06:00:39Z
@TanArifin-r5g,"Dan turunkan harga kebutuhan pokok sehari hari , turunkan pajak dan hapuskan pajak kendaraan diatas THN 1990",0,2025-09-03T04:09:27Z
@ilfiwahda7277,Up up up,0,2025-09-03T03:41:53Z
@akbarsatriafitriawan9795,"Don't be sorry, be better !!!! (Kratos, 2018)",0,2025-09-03T03:23:52Z
@MIALHudaKhomsunMaarif,"kenapa hanya guru yang masuk tuntutan 17+8? guru sudah dapat tunjangan dari pemerintah tinggal disesuaikan saja, sedangkan operator satuan pendidikan? mengurus data siang malam, gaji sama minimnya dengan honorer, tunjangan insentif tidak terjaring karena cuma buat pendidik apalagi masuk sertifikasi. Seharusnya mereka yang bekerja di dunia pendidikan dijamin haknya untuk dapat memenuhi kebutuhan untuk hidup, elemen di satuan pendidikan bukan hanya guru",0,2025-09-03T02:49:12Z
@mbilar826,Kawal 17+8 maju,0,2025-09-03T02:21:18Z
@mbilar826,Bisa kaga dpr,0,2025-09-03T02:18:46Z
@shanpawlonghow,"Pajak exspor sawitbesar,puluhantriliun,pertahun😌",0,2025-09-03T01:12:08Z
@AisyahAisyah-c5y8p,"Hancuuur sudah media semua DIBUNGKAM
JiKa DPR dan semua tuntutan tidak bisa dibubarkan maupun terpenuhi
Ayoooo PAK PRABOWOOO ini saatnya rakyat sudah bergerak membantumu  lakukan dg senyap dan serentak turunkan SNIPER TERBAIKMU utk RIZA, ERIC, BOY, LUHUT, HENDRO

TURUNKAN WAPRES BIGRAN dan ADILI EKSEKUSI JONTROWI sisanya biar RAKYAT dan TNI yg akan mengeksekusi sendiri ANGGOTA2 HEWAN di DPR/MPR

POLISI sudah diluar batas kemanusiaan BERISI PERWIRA ANGGOTA2 HEWAN SEMUA kenapa ANAK2 BARU SMA BRIGADIR dijadikan TAMENG DEMO hanya EMOSI isinya. Sedangkan INTEL2 bertindak sebagai PROVOKATOR",0,2025-09-03T00:28:27Z
@DeniDeni-t4k,17+8 hukuman mati untuk koruptor masuk no brp dan perampasan asset koruptor baik dari luar negeri mauapun dalam negeri masuk point brp ya,0,2025-09-02T23:57:00Z
@wahyuprabowo7193,5X24 JAM ⏳,0,2025-09-02T23:17:46Z
@watikartiika,DPR itu pelayan rakyat jgn minta d eksklusifkan kl mau bantu negara siap kerja bkn cari cuan,0,2025-09-02T22:32:47Z
@adiyantosukadis5220,Puan jangan diam saja - lihat  tntitan rakyat negara harus pro rakyat bukan pro dpr ecek2 dan partai2 korup,0,2025-09-02T21:51:17Z
@NS-dq4xz,"TUNTUTAN KOK RECEH BANGET, TUNTUT AJA SUPAYA:
1. KORUPTOR DIHUKUM MATI
2. ASETNYA DIRAMPAS
cukup 2 itu dulu, karena itu yang paling mengakar dan berdampak untuk rakyat. sisanya tuntutan lain bisa menyusul.
korban2 demo pun pasti akan lebih senang karena pengorbanan mereka tidak sia2.",0,2025-09-02T21:33:55Z
@edesias984,Menteri ham kmn ya wkwkw,0,2025-09-02T21:00:31Z
@WisnuPutra-c7o,"Ada pemikiran untuk diadakan team dibwah Gubernur yg door to door mengukur keuangan rumah tangga warga, soalnya penghasilan rumah tangga kebanyakan sudah habis terpakai
dalam 18 hari.
Akan terbukti adanya pengekuaran besar berupa bensin seoeda motor, pulsa hp dan bpjs, listrik karena kipàs angin nonstop.
Maka akan sampai pada pemikiran untuk pengaturan jumlah penduduk.
Karena ke depan, siapapun Presidennya, akan mengalami besar pengeluaran daripada penghasilan.",0,2025-09-02T20:14:07Z
@SuDarto-m7l,"Memang soal akan merubah uu  itu yg lebih berhak adalah dpr,  kalau dpr gak di setuju ketua partai    kalau yg setuju cuma satu dua  gak bakalan uu yg jelek bagi  bangsa dan rakyat akan bisa berubah",0,2025-09-02T20:09:46Z
@Idncash-88-terbaik,17+8 permintaan harus dilakukan jika tidak kami akan teruskan demo ini,0,2025-09-02T18:51:55Z
@david_lukas_leithenu,Kok ga ada ruu perampasan aset dan hukum mati koruptor yak??☺️,0,2025-09-02T18:06:26Z
@tvonline-g1b,"Nda berbobot tuntutannya.
Perampasan aset nya mana ?",0,2025-09-02T17:50:43Z
@markusgunawans.t3922,"wakil rakyat jgn main sandiwara melulu dan memperkaya diri saja, ayo berubah!! pikirkan re-generasi kalian mau jd apa?🤔",0,2025-09-02T17:49:55Z
@Pancasila-k7v,"Saya membaca di buku bisnis kapitalis bahwa negara-negara di mana orang mengeluh, memberontak, sering perang dan berkelahi lebih kaya, sedangkan orang-orang pasifik, diam, damai, tidak memberontak lebih miskin.",0,2025-09-02T17:28:55Z
@RSJ-INDONESIA,"Wakil rakyat 
Wakil nya kekenyangan 
Rakyat nya kelaparan
Rakyat Indonesia.jangan pernah bermimpi hidup sejahtera jika RUU hukuman mati & perampasaan aset untuk kasus korupsi tidak di buat.krn selama ini UUD hanya untuk kesejahteraan bagi seluruh pejabat Indonesia",0,2025-09-02T16:59:11Z
@AgungSuwarno-y2p,Lembek amat 17 tuntuannya harusnya hukum mati koruptor+perampasan aset,0,2025-09-02T16:42:05Z
@Silvinaa-k2o,"Bismilah semoga rakyat biasa dan rakyat kecil bisa sejahtra dan doanya makbul, semoga anggota petinggi tinggi indonesia yg menghianati bangsa dan rakyat, dan berbuat koropsi hilang selamanya Aamiin.",0,2025-09-02T16:37:38Z
@ajstudioproduction,Keren penyampean nya mba,0,2025-09-02T16:25:26Z
@wijayaponsel6894,12 tuntutan Salsa Erwina lebih baik dan lugas,0,2025-09-02T16:12:38Z
@amsmussAwi,Mana perampasan aset koruptor dan hukuman mati koruptor,0,2025-09-02T15:57:57Z
@amsmussAwi,Kok tidak ada perampasan aset koruptor dan hukumam mati koruptor,0,2025-09-02T15:54:20Z
@charlesferdinandjinu6786,Php teroosss,0,2025-09-02T15:29:25Z
@Didin-b1w,Dpr + pemerintah adalah aktor dibalik rusaknya bangsa,0,2025-09-02T15:10:19Z
@mansyurmansyur5317,"Jangan percaya salsa Erwina. dia enak dia di luar negri, mana ada wanita jadi pemimpin , pelajarin baik baik saja",0,2025-09-02T15:07:23Z
@fhjkuAdd,Tinggal wakil rakyat manut  apa kemauan rakyat beres,0,2025-09-02T14:51:39Z
@reyhart4315,"Bisa apa mereka ini yang menuntut kalau pemerintah mengakal-akali dan tidak memenuhi poinnya tahun depan?
Yang saya tahu kalau disana punya pistol, disini cuma punya bambu, 350 tahun nggak cukup buat merubah apa-apa.
Belajar dari sejarah penjajahan Belanda dan Jepang, yang ini lawannya lebih susah karena saudara sendiri.

Saya 100% yakin kalau RUU Perampasan Aset TIDAK AKAN PERNAH DISAHKAN!",0,2025-09-02T14:49:32Z
@fhjkuAdd,Rakyat butuh bukti bukan densssi,1,2025-09-02T14:49:00Z
@lettologika6267,Kalo gak secepatnya di sahkan  Ruu perampasan aset Perang akan terus berlanjut,0,2025-09-02T14:43:03Z
@mrizal548,Betul,0,2025-09-02T14:38:22Z
@AhmadAmaludin-hv6jb,"Serba serbi tuntutan rakyat Indonesia dengan serba serbi harga bahan pokok atau harga barang jadi,,, Manakah yang akan dituruti oleh pimpinan pimpinan kita atau pejabat pejabat negara,,??? Apakah mereka biasa biasa saja tidak akan menanggapi apa lagi untuk menuruti,,,??? Padahal pengorbanan rakyat sudah terjadi,,, korban korban yang ada dalam aksi demo rakyat Indonesia sudah terjadi apakah ini akan sia sia saja,,??? Terlaluu",0,2025-09-02T14:30:58Z
@santosososo7778,"Untuk Prabowo setidaknya punya hati nurani,ini bangsa Indonesia mau di bawa kemana, banyak menteri,wakil menteri, komisaris BUMN itu hasil titipan,
Semua BUMN setiap bulan bahkan setiap tahun defisit terus,kalau defisit terus negara cari uang dimana ?
Kalau gak hutang dan naikin pajak.


Belum lagi ditambah tunjangan sangat fantastis anggota DPR, Komisaris BUMN , stafsus,belum ditambah korupsi banyak amat.

Zaman sekarang nyari duit susah bgt karena daya beli masyarakat makin hari terus turun.",0,2025-09-02T14:23:39Z
@cicisace6637,Gaji GURU D NAIKAN,0,2025-09-02T14:22:12Z
@KucingMeong-g2l,Hkm mati bgi setiap yg kropsi,0,2025-09-02T14:22:12Z
@Tuhari-cd3pt,"rakyat butuh nyata,bersihkan korupsi,inget ga pak waktu kampanye,gembar gembornya buktikan dong.",0,2025-09-02T14:21:57Z
